Estado,Ano,Animal,Quantidade
SE,2009,Suíno - total,98901.0
SE,2009,Suíno - matrizes de suínos,0.0
SE,2009,Caprino,19643.0
SE,2009,Ovino,162145.0
SE,2009,Galináceos - total,6583207.0
SE,2009,Galináceos - galinhas,1708417.0
SE,2009,Codornas,21260.0
SE,2010,Bovino,1117765.0
SE,2010,Bubalino,686.0
SE,2010,Equino,72830.0
SE,2010,Suíno - total,100105.0
SE,2010,Suíno - matrizes de suínos,0.0
SE,2010,Caprino,19881.0
SE,2010,Ovino,168674.0
SE,2010,Galináceos - total,6863012.0
SE,2010,Galináceos - galinhas,1783166.0
SE,2010,Codornas,20820.0
SE,2011,Bovino,1178771.0
SE,2011,Bubalino,435.0
SE,2011,Equino,73712.0
SE,2011,Suíno - total,99772.0
SE,2011,Suíno - matrizes de suínos,0.0
SE,2011,Caprino,18906.0
SE,2011,Ovino,168801.0
SE,2011,Galináceos - total,7130442.0
SE,2011,Galináceos - galinhas,1841658.0
SE,2011,Codornas,17440.0
SE,2012,Bovino,1156157.0
SE,2012,Bubalino,486.0
SE,2012,Equino,73385.0
SE,2012,Suíno - total,100642.0
SE,2012,Suíno - matrizes de suínos,0.0
SE,2012,Caprino,19629.0
SE,2012,Ovino,173422.0
SE,2012,Galináceos - total,7180726.0
SE,2012,Galináceos - galinhas,1801644.0
SE,2012,Codornas,13160.0
SE,2013,Bovino,1223215.0
SE,2013,Bubalino,224.0
SE,2013,Equino,67922.0
SE,2013,Suíno - total,98760.0
SE,2013,Suíno - matrizes de suínos,9952.0
SE,2013,Caprino,22410.0
SE,2013,Ovino,187129.0
SE,2013,Galináceos - total,7841054.0
SE,2013,Galináceos - galinhas,1861527.0
SE,2013,Codornas,8180.0
SE,2014,Bovino,1218972.0
SE,2014,Bubalino,143.0
SE,2014,Equino,68425.0
SE,2014,Suíno - total,100012.0
SE,2014,Suíno - matrizes de suínos,10058.0
SE,2014,Caprino,23647.0
SE,2014,Ovino,192809.0
SE,2014,Galináceos - total,8064440.0
SE,2014,Galináceos - galinhas,1925417.0
SE,2014,Codornas,8210.0
SE,2015,Bovino,1231130.0
SE,2015,Bubalino,139.0
SE,2015,Equino,69567.0
SE,2015,Suíno - total,102336.0
SE,2015,Suíno - matrizes de suínos,10336.0
SE,2015,Caprino,24754.0
SE,2015,Ovino,205151.0
SE,2015,Galináceos - total,8294641.0
SE,2015,Galináceos - galinhas,1802986.0
SE,2015,Codornas,875.0
SE,2016,Bovino,1196248.0
SE,2016,Bubalino,106.0
SE,2016,Equino,76678.0
SE,2016,Suíno - total,138877.0
SE,2016,Suíno - matrizes de suínos,11274.0
SE,2016,Caprino,30829.0
SE,2016,Ovino,245550.0
SE,2016,Galináceos - total,6990258.0
SE,2016,Galináceos - galinhas,1566378.0
SE,2016,Codornas,435.0
SE,2017,Bovino,1067121.0
SE,2017,Bubalino,75.0
SE,2017,Equino,69245.0
SE,2017,Suíno - total,103545.0
SE,2017,Suíno - matrizes de suínos,8399.0
SE,2017,Caprino,23680.0
SE,2017,Ovino,161221.0
SE,2017,Galináceos - total,6308338.0
SE,2017,Galináceos - galinhas,1618663.0
SE,2017,Codornas,0.0
SE,2018,Bovino,1039346.0
SE,2018,Bubalino,154.0
SE,2018,Equino,66022.0
SE,2018,Suíno - total,91070.0
SE,2018,Suíno - matrizes de suínos,7067.0
SE,2018,Caprino,20837.0
SE,2018,Ovino,157560.0
SE,2018,Galináceos - total,5639894.0
SE,2018,Galináceos - galinhas,1367391.0
SE,2018,Codornas,3556.0
BA,2003,Bovino,10146529.0
BA,2003,Bubalino,17376.0
BA,2003,Equino,613499.0
BA,2003,Suíno - total,1966482.0
BA,2003,Suíno - matrizes de suínos,0.0
BA,2003,Caprino,3572318.0
BA,2003,Ovino,2708587.0
BA,2003,Galináceos - total,32150670.0
BA,2003,Galináceos - galinhas,11399363.0
BA,2003,Codornas,275643.0
BA,2004,Bovino,10466163.0
BA,2004,Bubalino,17413.0
BA,2004,Equino,614073.0
BA,2004,Suíno - total,1973748.0
BA,2004,Suíno - matrizes de suínos,0.0
BA,2004,Caprino,3919445.0
BA,2004,Ovino,2988569.0
BA,2004,Galináceos - total,33530838.0
BA,2004,Galináceos - galinhas,11636643.0
BA,2004,Codornas,296690.0
BA,2005,Bovino,10463098.0
BA,2005,Bubalino,18339.0
BA,2005,Equino,614115.0
BA,2005,Suíno - total,1993461.0
BA,2005,Suíno - matrizes de suínos,0.0
BA,2005,Caprino,4041978.0
BA,2005,Ovino,3138303.0
BA,2005,Galináceos - total,34321176.0
BA,2005,Galináceos - galinhas,12349767.0
BA,2005,Codornas,319047.0
BA,2006,Bovino,10764857.0
BA,2006,Bubalino,18451.0
BA,2006,Equino,613519.0
BA,2006,Suíno - total,2006734.0
BA,2006,Suíno - matrizes de suínos,0.0
BA,2006,Caprino,4051971.0
BA,2006,Ovino,3165757.0
BA,2006,Galináceos - total,29994184.0
BA,2006,Galináceos - galinhas,12108903.0
BA,2006,Codornas,306402.0
BA,2007,Bovino,11385723.0
BA,2007,Bubalino,17303.0
BA,2007,Equino,621122.0
BA,2007,Suíno - total,1904699.0
BA,2007,Suíno - matrizes de suínos,0.0
BA,2007,Caprino,3187839.0
BA,2007,Ovino,3096155.0
BA,2007,Galináceos - total,29110700.0
BA,2007,Galináceos - galinhas,9676970.0
BA,2007,Codornas,318585.0
BA,2008,Bovino,11099880.0
BA,2008,Bubalino,21362.0
BA,2008,Equino,610335.0
BA,2008,Suíno - total,1835017.0
BA,2008,Suíno - matrizes de suínos,0.0
BA,2008,Caprino,2933629.0
BA,2008,Ovino,3020849.0
BA,2008,Galináceos - total,31832950.0
BA,2008,Galináceos - galinhas,9743410.0
BA,2008,Codornas,402424.0
BA,2009,Bovino,10230469.0
BA,2009,Bubalino,19097.0
BA,2009,Equino,598326.0
BA,2009,Suíno - total,1753475.0
BA,2009,Suíno - matrizes de suínos,0.0
BA,2009,Caprino,2768286.0
BA,2009,Ovino,3028507.0
BA,2009,Galináceos - total,32783040.0
BA,2009,Galináceos - galinhas,9552770.0
BA,2009,Codornas,361235.0
BA,2010,Bovino,10528419.0
BA,2010,Bubalino,23542.0
BA,2010,Equino,586643.0
BA,2010,Suíno - total,1768305.0
BA,2010,Suíno - matrizes de suínos,0.0
BA,2010,Caprino,2847148.0
BA,2010,Ovino,3125766.0
BA,2010,Galináceos - total,34059736.0
BA,2010,Galináceos - galinhas,10551996.0
BA,2010,Codornas,376915.0
BA,2011,Bovino,10667903.0
BA,2011,Bubalino,27171.0
BA,2011,Equino,555905.0
BA,2011,Suíno - total,1620697.0
BA,2011,Suíno - matrizes de suínos,0.0
BA,2011,Caprino,2741818.0
BA,2011,Ovino,3072176.0
BA,2011,Galináceos - total,32674978.0
BA,2011,Galináceos - galinhas,10026766.0
BA,2011,Codornas,312240.0
BA,2012,Bovino,10250975.0
BA,2012,Bubalino,25923.0
BA,2012,Equino,518051.0
BA,2012,Suíno - total,1513425.0
BA,2012,Suíno - matrizes de suínos,0.0
BA,2012,Caprino,2427207.0
BA,2012,Ovino,2812360.0
BA,2012,Galináceos - total,32015057.0
BA,2012,Galináceos - galinhas,9645753.0
BA,2012,Codornas,263670.0
BA,2013,Bovino,10828409.0
BA,2013,Bubalino,30299.0
BA,2013,Equino,485356.0
BA,2013,Suíno - total,1389113.0
BA,2013,Suíno - matrizes de suínos,318502.0
BA,2013,Caprino,2458179.0
BA,2013,Ovino,2926601.0
BA,2013,Galináceos - total,30287629.0
BA,2013,Galináceos - galinhas,9365848.0
BA,2013,Codornas,254312.0
BA,2014,Bovino,10824134.0
BA,2014,Bubalino,25128.0
BA,2014,Equino,470761.0
BA,2014,Suíno - total,1286880.0
BA,2014,Suíno - matrizes de suínos,287304.0
BA,2014,Caprino,2360683.0
BA,2014,Ovino,2815438.0
BA,2014,Galináceos - total,33827337.0
BA,2014,Galináceos - galinhas,9114525.0
BA,2014,Codornas,349959.0
BA,2015,Bovino,10758372.0
BA,2015,Bubalino,25652.0
BA,2015,Equino,459727.0
BA,2015,Suíno - total,1216322.0
BA,2015,Suíno - matrizes de suínos,278326.0
BA,2015,Caprino,2637249.0
BA,2015,Ovino,3168650.0
BA,2015,Galináceos - total,42141497.0
BA,2015,Galináceos - galinhas,7386067.0
BA,2015,Codornas,325479.0
BA,2016,Bovino,10363291.0
BA,2016,Bubalino,23811.0
BA,2016,Equino,481869.0
BA,2016,Suíno - total,1126310.0
BA,2016,Suíno - matrizes de suínos,232451.0
BA,2016,Caprino,2742733.0
BA,2016,Ovino,3497190.0
BA,2016,Galináceos - total,44732807.0
BA,2016,Galináceos - galinhas,5546645.0
BA,2016,Codornas,207823.0
BA,2017,Bovino,10037814.0
BA,2017,Bubalino,21698.0
BA,2017,Equino,495373.0
BA,2017,Suíno - total,1085507.0
BA,2017,Suíno - matrizes de suínos,212076.0
BA,2017,Caprino,2959139.0
BA,2017,Ovino,3793502.0
BA,2017,Galináceos - total,44318824.0
BA,2017,Galináceos - galinhas,5934110.0
BA,2017,Codornas,196957.0
BA,2018,Bovino,9923931.0
BA,2018,Bubalino,19542.0
BA,2018,Equino,508892.0
BA,2018,Suíno - total,1114070.0
BA,2018,Suíno - matrizes de suínos,195656.0
BA,2018,Caprino,3271044.0
BA,2018,Ovino,4179667.0
BA,2018,Galináceos - total,44233489.0
BA,2018,Galináceos - galinhas,6079394.0
BA,2018,Codornas,209992.0
MG,2003,Bovino,20852227.0
MG,2003,Bubalino,29555.0
MG,2003,Equino,891035.0
MG,2003,Suíno - total,3371624.0
MG,2003,Suíno - matrizes de suínos,0.0
MG,2003,Caprino,108177.0
MG,2003,Ovino,145633.0
MG,2003,Galináceos - total,86946579.0
MG,2003,Galináceos - galinhas,21705620.0
MG,2003,Codornas,496207.0
MG,2004,Bovino,21622779.0
MG,2004,Bubalino,32519.0
MG,2004,Equino,859974.0
MG,2004,Suíno - total,3535101.0
MG,2004,Suíno - matrizes de suínos,0.0
MG,2004,Caprino,116580.0
MG,2004,Ovino,174193.0
MG,2004,Galináceos - total,87171949.0
MG,2004,Galináceos - galinhas,21829584.0
MG,2004,Codornas,558306.0
MG,2005,Bovino,21403680.0
MG,2005,Bubalino,36158.0
MG,2005,Equino,856740.0
MG,2005,Suíno - total,3792958.0
MG,2005,Suíno - matrizes de suínos,0.0
MG,2005,Caprino,126612.0
MG,2005,Ovino,188917.0
MG,2005,Galináceos - total,89218663.0
MG,2005,Galináceos - galinhas,21599818.0
MG,2005,Codornas,613239.0
MG,2006,Bovino,22203154.0
MG,2006,Bubalino,38059.0
MG,2006,Equino,865340.0
MG,2006,Suíno - total,3870593.0
MG,2006,Suíno - matrizes de suínos,0.0
MG,2006,Caprino,136576.0
MG,2006,Ovino,209342.0
MG,2006,Galináceos - total,89413250.0
MG,2006,Galináceos - galinhas,22060747.0
MG,2006,Codornas,616784.0
MG,2007,Bovino,22575194.0
MG,2007,Bubalino,37483.0
MG,2007,Equino,838222.0
MG,2007,Suíno - total,4199138.0
MG,2007,Suíno - matrizes de suínos,0.0
MG,2007,Caprino,135246.0
MG,2007,Ovino,242801.0
MG,2007,Galináceos - total,93584610.0
MG,2007,Galináceos - galinhas,23213357.0
MG,2007,Codornas,671760.0
MG,2008,Bovino,22369639.0
MG,2008,Bubalino,36348.0
MG,2008,Equino,808494.0
MG,2008,Suíno - total,4322910.0
MG,2008,Suíno - matrizes de suínos,0.0
MG,2008,Caprino,114156.0
MG,2008,Ovino,225549.0
MG,2008,Galináceos - total,93504469.0
MG,2008,Galináceos - galinhas,23820525.0
MG,2008,Codornas,639476.0
MG,2009,Bovino,22469791.0
MG,2009,Bubalino,38122.0
MG,2009,Equino,800108.0
MG,2009,Suíno - total,4639825.0
MG,2009,Suíno - matrizes de suínos,0.0
MG,2009,Caprino,119766.0
MG,2009,Ovino,223434.0
MG,2009,Galináceos - total,98144334.0
MG,2009,Galináceos - galinhas,23185837.0
MG,2009,Codornas,743253.0
MG,2010,Bovino,22698120.0
MG,2010,Bubalino,41685.0
MG,2010,Equino,802049.0
MG,2010,Suíno - total,5021973.0
MG,2010,Suíno - matrizes de suínos,0.0
MG,2010,Caprino,118572.0
MG,2010,Ovino,228306.0
MG,2010,Galináceos - total,96971763.0
MG,2010,Galináceos - galinhas,21760808.0
MG,2010,Codornas,902414.0
MG,2011,Bovino,23907915.0
MG,2011,Bubalino,49141.0
MG,2011,Equino,787129.0
MG,2011,Suíno - total,5014334.0
MG,2011,Suíno - matrizes de suínos,0.0
MG,2011,Caprino,112982.0
MG,2011,Ovino,221439.0
MG,2011,Galináceos - total,116004783.0
MG,2011,Galináceos - galinhas,21657836.0
MG,2011,Codornas,1117772.0
MG,2012,Bovino,23965914.0
MG,2012,Bubalino,56137.0
MG,2012,Equino,785277.0
MG,2012,Suíno - total,5157142.0
MG,2012,Suíno - matrizes de suínos,0.0
MG,2012,Caprino,114682.0
MG,2012,Ovino,225955.0
MG,2012,Galináceos - total,115632096.0
MG,2012,Galináceos - galinhas,21265722.0
MG,2012,Codornas,1376295.0
MG,2013,Bovino,24201256.0
MG,2013,Bubalino,57433.0
MG,2013,Equino,758880.0
MG,2013,Suíno - total,5073897.0
MG,2013,Suíno - matrizes de suínos,511407.0
MG,2013,Caprino,102651.0
MG,2013,Ovino,218746.0
MG,2013,Galináceos - total,119203003.0
MG,2013,Galináceos - galinhas,21193154.0
MG,2013,Codornas,1783432.0
MG,2014,Bovino,23707042.0
MG,2014,Bubalino,56825.0
MG,2014,Equino,763780.0
MG,2014,Suíno - total,5217920.0
MG,2014,Suíno - matrizes de suínos,549380.0
MG,2014,Caprino,92200.0
MG,2014,Ovino,209589.0
MG,2014,Galináceos - total,125380566.0
MG,2014,Galináceos - galinhas,20942935.0
MG,2014,Codornas,1851250.0
MG,2015,Bovino,23768959.0
MG,2015,Bubalino,63337.0
MG,2015,Equino,774639.0
MG,2015,Suíno - total,5047216.0
MG,2015,Suíno - matrizes de suínos,531281.0
MG,2015,Caprino,87401.0
MG,2015,Ovino,225893.0
MG,2015,Galináceos - total,124929454.0
MG,2015,Galináceos - galinhas,21064506.0
MG,2015,Codornas,1575026.0
MG,2016,Bovino,23637803.0
MG,2016,Bubalino,60192.0
MG,2016,Equino,762006.0
MG,2016,Suíno - total,5090238.0
MG,2016,Suíno - matrizes de suínos,514513.0
MG,2016,Caprino,81247.0
MG,2016,Ovino,209942.0
MG,2016,Galináceos - total,120702595.0
MG,2016,Galináceos - galinhas,20421989.0
MG,2016,Codornas,1579196.0
MG,2017,Bovino,21971713.0
MG,2017,Bubalino,60211.0
MG,2017,Equino,811337.0
MG,2017,Suíno - total,5235971.0
MG,2017,Suíno - matrizes de suínos,506930.0
MG,2017,Caprino,74171.0
MG,2017,Ovino,176353.0
MG,2017,Galináceos - total,123729091.0
MG,2017,Galináceos - galinhas,21157599.0
MG,2017,Codornas,2883572.0
MG,2018,Bovino,21810311.0
MG,2018,Bubalino,66033.0
MG,2018,Equino,874513.0
MG,2018,Suíno - total,5242005.0
MG,2018,Suíno - matrizes de suínos,523949.0
MG,2018,Caprino,78718.0
MG,2018,Ovino,188602.0
MG,2018,Galináceos - total,121190594.0
MG,2018,Galináceos - galinhas,20422844.0
MG,2018,Codornas,2880684.0
ES,2003,Bovino,1805299.0
ES,2003,Bubalino,657.0
ES,2003,Equino,72549.0
ES,2003,Suíno - total,321876.0
ES,2003,Suíno - matrizes de suínos,0.0
ES,2003,Caprino,16919.0
ES,2003,Ovino,30258.0
ES,2003,Galináceos - total,12083006.0
ES,2003,Galináceos - galinhas,5534337.0
ES,2003,Codornas,391485.0
ES,2004,Bovino,1925596.0
ES,2004,Bubalino,644.0
ES,2004,Equino,72956.0
ES,2004,Suíno - total,319732.0
ES,2004,Suíno - matrizes de suínos,0.0
ES,2004,Caprino,17365.0
ES,2004,Ovino,31017.0
ES,2004,Galináceos - total,11533433.0
ES,2004,Galináceos - galinhas,5025173.0
ES,2004,Codornas,592865.0
ES,2005,Bovino,2026690.0
ES,2005,Bubalino,669.0
ES,2005,Equino,72716.0
ES,2005,Suíno - total,292405.0
ES,2005,Suíno - matrizes de suínos,0.0
ES,2005,Caprino,17694.0
ES,2005,Ovino,31630.0
ES,2005,Galináceos - total,15462030.0
ES,2005,Galináceos - galinhas,5868942.0
ES,2005,Codornas,686797.0
ES,2006,Bovino,2119309.0
ES,2006,Bubalino,672.0
ES,2006,Equino,72575.0
ES,2006,Suíno - total,288578.0
ES,2006,Suíno - matrizes de suínos,0.0
ES,2006,Caprino,17895.0
ES,2006,Ovino,32040.0
ES,2006,Galináceos - total,15943996.0
ES,2006,Galináceos - galinhas,6087874.0
ES,2006,Codornas,739897.0
ES,2007,Bovino,2142342.0
ES,2007,Bubalino,611.0
ES,2007,Equino,72108.0
ES,2007,Suíno - total,280398.0
ES,2007,Suíno - matrizes de suínos,0.0
ES,2007,Caprino,17585.0
ES,2007,Ovino,33674.0
ES,2007,Galináceos - total,17070580.0
ES,2007,Galináceos - galinhas,6568961.0
ES,2007,Codornas,867330.0
ES,2008,Bovino,2120017.0
ES,2008,Bubalino,1355.0
ES,2008,Equino,71326.0
ES,2008,Suíno - total,271554.0
ES,2008,Suíno - matrizes de suínos,0.0
ES,2008,Caprino,18093.0
ES,2008,Ovino,35267.0
ES,2008,Galináceos - total,17993442.0
ES,2008,Galináceos - galinhas,7250588.0
ES,2008,Codornas,951205.0
ES,2009,Bovino,2187235.0
ES,2009,Bubalino,1195.0
ES,2009,Equino,71446.0
ES,2009,Suíno - total,263458.0
ES,2009,Suíno - matrizes de suínos,0.0
ES,2009,Caprino,18116.0
ES,2009,Ovino,36134.0
ES,2009,Galináceos - total,21324495.0
ES,2009,Galináceos - galinhas,9122752.0
ES,2009,Codornas,1390865.0
ES,2010,Bovino,2195406.0
ES,2010,Bubalino,2465.0
ES,2010,Equino,71411.0
ES,2010,Suíno - total,263030.0
ES,2010,Suíno - matrizes de suínos,0.0
ES,2010,Caprino,17897.0
ES,2010,Ovino,37826.0
ES,2010,Galináceos - total,22251686.0
ES,2010,Galináceos - galinhas,9473295.0
ES,2010,Codornas,1416452.0
ES,2011,Bovino,2223262.0
ES,2011,Bubalino,3013.0
ES,2011,Equino,73489.0
ES,2011,Suíno - total,256646.0
ES,2011,Suíno - matrizes de suínos,0.0
ES,2011,Caprino,17484.0
ES,2011,Ovino,41140.0
ES,2011,Galináceos - total,23786273.0
ES,2011,Galináceos - galinhas,9568409.0
ES,2011,Codornas,1730908.0
ES,2012,Bovino,2285345.0
ES,2012,Bubalino,3600.0
ES,2012,Equino,74916.0
ES,2012,Suíno - total,261104.0
ES,2012,Suíno - matrizes de suínos,0.0
ES,2012,Caprino,17930.0
ES,2012,Ovino,42487.0
ES,2012,Galináceos - total,23946900.0
ES,2012,Galináceos - galinhas,9661613.0
ES,2012,Codornas,1801830.0
ES,2013,Bovino,2313445.0
ES,2013,Bubalino,4403.0
ES,2013,Equino,74585.0
ES,2013,Suíno - total,269436.0
ES,2013,Suíno - matrizes de suínos,36352.0
ES,2013,Caprino,17743.0
ES,2013,Ovino,41745.0
ES,2013,Galináceos - total,23718770.0
ES,2013,Galináceos - galinhas,9953841.0
ES,2013,Codornas,1825160.0
ES,2014,Bovino,2295624.0
ES,2014,Bubalino,4725.0
ES,2014,Equino,76626.0
ES,2014,Suíno - total,307124.0
ES,2014,Suíno - matrizes de suínos,34036.0
ES,2014,Caprino,15244.0
ES,2014,Ovino,43612.0
ES,2014,Galináceos - total,28826422.0
ES,2014,Galináceos - galinhas,12370510.0
ES,2014,Codornas,2634360.0
ES,2015,Bovino,2223531.0
ES,2015,Bubalino,5841.0
ES,2015,Equino,72927.0
ES,2015,Suíno - total,322645.0
ES,2015,Suíno - matrizes de suínos,34886.0
ES,2015,Caprino,14370.0
ES,2015,Ovino,44090.0
ES,2015,Galináceos - total,29533870.0
ES,2015,Galináceos - galinhas,14269185.0
ES,2015,Codornas,2683705.0
ES,2016,Bovino,2044771.0
ES,2016,Bubalino,5113.0
ES,2016,Equino,66451.0
ES,2016,Suíno - total,230748.0
ES,2016,Suíno - matrizes de suínos,28478.0
ES,2016,Caprino,11867.0
ES,2016,Ovino,44174.0
ES,2016,Galináceos - total,31641959.0
ES,2016,Galináceos - galinhas,16163733.0
ES,2016,Codornas,2571296.0
ES,2017,Bovino,1937604.0
ES,2017,Bubalino,4157.0
ES,2017,Equino,57768.0
ES,2017,Suíno - total,202252.0
ES,2017,Suíno - matrizes de suínos,26408.0
ES,2017,Caprino,10761.0
ES,2017,Ovino,44268.0
ES,2017,Galináceos - total,33975935.0
ES,2017,Galináceos - galinhas,19140594.0
ES,2017,Codornas,2659874.0
ES,2018,Bovino,1976903.0
ES,2018,Bubalino,5157.0
ES,2018,Equino,54755.0
ES,2018,Suíno - total,241550.0
ES,2018,Suíno - matrizes de suínos,21751.0
ES,2018,Caprino,13392.0
ES,2018,Ovino,44284.0
ES,2018,Galináceos - total,36420141.0
ES,2018,Galináceos - galinhas,19195144.0
ES,2018,Codornas,3542655.0
RJ,2003,Bovino,2007124.0
RJ,2003,Bubalino,5132.0
RJ,2003,Equino,100991.0
RJ,2003,Suíno - total,187768.0
RJ,2003,Suíno - matrizes de suínos,0.0
RJ,2003,Caprino,29264.0
RJ,2003,Ovino,29865.0
RJ,2003,Galináceos - total,10509739.0
RJ,2003,Galináceos - galinhas,777123.0
RJ,2003,Codornas,343702.0
RJ,2004,Bovino,2064763.0
RJ,2004,Bubalino,5246.0
RJ,2004,Equino,105827.0
RJ,2004,Suíno - total,174257.0
RJ,2004,Suíno - matrizes de suínos,0.0
RJ,2004,Caprino,30527.0
RJ,2004,Ovino,35195.0
RJ,2004,Galináceos - total,14186733.0
RJ,2004,Galináceos - galinhas,864856.0
RJ,2004,Codornas,300063.0
RJ,2005,Bovino,2092748.0
RJ,2005,Bubalino,5299.0
RJ,2005,Equino,108865.0
RJ,2005,Suíno - total,164103.0
RJ,2005,Suíno - matrizes de suínos,0.0
RJ,2005,Caprino,32493.0
RJ,2005,Ovino,41468.0
RJ,2005,Galináceos - total,13636028.0
RJ,2005,Galináceos - galinhas,898776.0
RJ,2005,Codornas,332058.0
RJ,2006,Bovino,2095666.0
RJ,2006,Bubalino,5405.0
RJ,2006,Equino,105014.0
RJ,2006,Suíno - total,168197.0
RJ,2006,Suíno - matrizes de suínos,0.0
RJ,2006,Caprino,33040.0
RJ,2006,Ovino,44973.0
RJ,2006,Galináceos - total,12952076.0
RJ,2006,Galináceos - galinhas,892240.0
RJ,2006,Codornas,333788.0
RJ,2007,Bovino,2078529.0
RJ,2007,Bubalino,5446.0
RJ,2007,Equino,99205.0
RJ,2007,Suíno - total,152078.0
RJ,2007,Suíno - matrizes de suínos,0.0
RJ,2007,Caprino,30909.0
RJ,2007,Ovino,50172.0
RJ,2007,Galináceos - total,12376620.0
RJ,2007,Galináceos - galinhas,804741.0
RJ,2007,Codornas,247931.0
RJ,2008,Bovino,2144882.0
RJ,2008,Bubalino,5401.0
RJ,2008,Equino,101517.0
RJ,2008,Suíno - total,150305.0
RJ,2008,Suíno - matrizes de suínos,0.0
RJ,2008,Caprino,30616.0
RJ,2008,Ovino,50894.0
RJ,2008,Galináceos - total,13833460.0
RJ,2008,Galináceos - galinhas,934439.0
RJ,2008,Codornas,198015.0
RJ,2009,Bovino,2162043.0
RJ,2009,Bubalino,5726.0
RJ,2009,Equino,105435.0
RJ,2009,Suíno - total,149806.0
RJ,2009,Suíno - matrizes de suínos,0.0
RJ,2009,Caprino,31463.0
RJ,2009,Ovino,50284.0
RJ,2009,Galináceos - total,13800458.0
RJ,2009,Galináceos - galinhas,951092.0
RJ,2009,Codornas,178541.0
RJ,2010,Bovino,2160727.0
RJ,2010,Bubalino,6168.0
RJ,2010,Equino,106248.0
RJ,2010,Suíno - total,154622.0
RJ,2010,Suíno - matrizes de suínos,0.0
RJ,2010,Caprino,31860.0
RJ,2010,Ovino,48489.0
RJ,2010,Galináceos - total,14575632.0
RJ,2010,Galináceos - galinhas,987214.0
RJ,2010,Codornas,221885.0
RJ,2011,Bovino,2179671.0
RJ,2011,Bubalino,6114.0
RJ,2011,Equino,115178.0
RJ,2011,Suíno - total,153570.0
RJ,2011,Suíno - matrizes de suínos,0.0
RJ,2011,Caprino,29752.0
RJ,2011,Ovino,56479.0
RJ,2011,Galináceos - total,14083824.0
RJ,2011,Galináceos - galinhas,1062443.0
RJ,2011,Codornas,249253.0
RJ,2012,Bovino,2197615.0
RJ,2012,Bubalino,6362.0
RJ,2012,Equino,120572.0
RJ,2012,Suíno - total,155328.0
RJ,2012,Suíno - matrizes de suínos,0.0
RJ,2012,Caprino,28969.0
RJ,2012,Ovino,49027.0
RJ,2012,Galináceos - total,12143401.0
RJ,2012,Galináceos - galinhas,1013635.0
RJ,2012,Codornas,318756.0
RJ,2013,Bovino,2339978.0
RJ,2013,Bubalino,6579.0
RJ,2013,Equino,113203.0
RJ,2013,Suíno - total,130251.0
RJ,2013,Suíno - matrizes de suínos,21687.0
RJ,2013,Caprino,27334.0
RJ,2013,Ovino,46410.0
RJ,2013,Galináceos - total,12141679.0
RJ,2013,Galináceos - galinhas,1001941.0
RJ,2013,Codornas,388984.0
RJ,2014,Bovino,2379648.0
RJ,2014,Bubalino,6655.0
RJ,2014,Equino,116473.0
RJ,2014,Suíno - total,103480.0
RJ,2014,Suíno - matrizes de suínos,15623.0
RJ,2014,Caprino,23407.0
RJ,2014,Ovino,42773.0
RJ,2014,Galináceos - total,17412028.0
RJ,2014,Galináceos - galinhas,908359.0
RJ,2014,Codornas,322711.0
RJ,2015,Bovino,2351451.0
RJ,2015,Bubalino,9391.0
RJ,2015,Equino,100220.0
RJ,2015,Suíno - total,78089.0
RJ,2015,Suíno - matrizes de suínos,11323.0
RJ,2015,Caprino,17812.0
RJ,2015,Ovino,44500.0
RJ,2015,Galináceos - total,13912198.0
RJ,2015,Galináceos - galinhas,876952.0
RJ,2015,Codornas,340977.0
RJ,2016,Bovino,2409718.0
RJ,2016,Bubalino,10030.0
RJ,2016,Equino,98884.0
RJ,2016,Suíno - total,64492.0
RJ,2016,Suíno - matrizes de suínos,9968.0
RJ,2016,Caprino,14267.0
RJ,2016,Ovino,41398.0
RJ,2016,Galináceos - total,12190781.0
RJ,2016,Galináceos - galinhas,660434.0
RJ,2016,Codornas,251141.0
RJ,2017,Bovino,2531239.0
RJ,2017,Bubalino,9064.0
RJ,2017,Equino,100334.0
RJ,2017,Suíno - total,76480.0
RJ,2017,Suíno - matrizes de suínos,11948.0
RJ,2017,Caprino,13476.0
RJ,2017,Ovino,45097.0
RJ,2017,Galináceos - total,11915079.0
RJ,2017,Galináceos - galinhas,571691.0
RJ,2017,Codornas,201798.0
RJ,2018,Bovino,2552587.0
RJ,2018,Bubalino,8720.0
RJ,2018,Equino,100231.0
RJ,2018,Suíno - total,73116.0
RJ,2018,Suíno - matrizes de suínos,11277.0
RJ,2018,Caprino,15557.0
RJ,2018,Ovino,36309.0
RJ,2018,Galináceos - total,10652932.0
RJ,2018,Galináceos - galinhas,1039354.0
RJ,2018,Codornas,204494.0
SP,2003,Bovino,14046426.0
SP,2003,Bubalino,69105.0
SP,2003,Equino,515572.0
SP,2003,Suíno - total,1709256.0
SP,2003,Suíno - matrizes de suínos,0.0
SP,2003,Caprino,71730.0
SP,2003,Ovino,287722.0
SP,2003,Galináceos - total,154655991.0
SP,2003,Galináceos - galinhas,39263290.0
SP,2003,Codornas,2323772.0
SP,2004,Bovino,13765873.0
SP,2004,Bubalino,70636.0
SP,2004,Equino,500177.0
SP,2004,Suíno - total,1698619.0
SP,2004,Suíno - matrizes de suínos,0.0
SP,2004,Caprino,72944.0
SP,2004,Ovino,303288.0
